Nama_Makanan,Produsen,Porsi,Energi (kkal),Protein (g),Karbohidrat (g),Lemak (g),Gula (g),Natrium (mg),Serat (g),Persentase_AKG_Energi,Persentase_AKG_Protein,Persentase_AKG_Karbohidrat,Persentase_AKG_Lemak,Persentase_AKG_Natrium,Lemak_Jenuh,Natrium,Protein,Karbohidrat_Total,Energi,Lemak_Total,Serat_Pangan,% AKG Energi,% AKG Protein,% AKG Lemak,% AKG Karbohidrat,% AKG Gula
NutriBoost rasa kopi,PT. Coca Cola Amatil,3.0,30.0,3.0,19.0,3.0,14.0,100.0,0.0,5.58,5.0,5.85,4.48,6.67,13.0,7.0,0.0,6.0,0.0,0.0,0.0,1.3953488372093024,5.0,4.477611940298507,5.846153846153846,28.000000000000004
Ultra Sari Kacang Ijo,"PT. Ultrajaya Milk Industry, Tbk",2.0,90.0,2.0,22.0,0.0,0.0,0.0,0.0,4.19,3.33,6.77,0.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,0.0,4.186046511627907,3.3333333333333335,0.0,6.769230769230769,0.0
Quinoa,Tidak Diketahui,4.4,120.0,4.4,21.3,1.92,0.0,0.0,0.0,5.58,7.33,6.55,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5813953488372094,7.333333333333333,2.8656716417910446,6.5538461538461545,0.0
Kacang tolo rebus,Tidak Diketahui,1.2,138.0,10.7,22.6,1.1,0.0,13.0,0.9,6.42,17.83,6.95,1.64,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4186046511627906,17.833333333333332,1.6417910447761197,6.953846153846155,0.0
Lamtoro biji muda, segar,1.8,1.2,65.25,5.7,15.4,0.3,0.0,35.0,10.8,3.95,9.5,4.74,0.45,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.05581395348837209,108.74999999999999,22.98507462686567,1.7538461538461538,0.6
Roma Malkist,PT. Mayora Indah Tbk.,2.0,120.0,2.0,19.0,4.5,3.0,0.0,0.0,5.58,3.33,5.85,6.72,0.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,5.5813953488372094,3.3333333333333335,6.7164179104477615,5.846153846153846,6.0
Tahu Bakso,Tidak Diketahui,2.4,231.0,11.8,21.4,12.2,1.2,378.0,2.4,10.74,19.67,6.58,18.21,25.2,0.0,26.0,20.0,0.0,0.0,19.0,0.0,10.744186046511627,19.666666666666668,18.208955223880597,6.584615384615384,2.4
Sonice Bakso kuah sapi,PT. So Good Food Manufacturing,8.0,160.0,8.0,20.0,5.0,0.0,0.0,0.0,7.44,13.33,6.15,7.46,0.0,0.0,0.0,14.0,0.0,8.0,8.0,0.0,7.441860465116279,13.333333333333334,7.462686567164178,6.153846153846154,0.0
Ayam goreng church texas, dada,1.8,1.5,65.25,35.2,0.4,15.0,0.0,800.0,0.0,15.72,58.67,0.12,30.75,53.33,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,108.74999999999999,0.5970149253731344,10.830769230769231,30.0
Saladstop tingtong,Tidak Diketahui,13.5,567.5,30.6,81.80000000000001,31.5,14.5,1004.6,13.5,39.23,51.0,25.63,68.96,66.97,0.0,67.0,51.0,0.0,0.0,69.0,0.0,26.395348837209305,51.0,47.01492537313433,25.169230769230772,28.999999999999996
Takwa,Tidak Diketahui,1.6,148.0,13.8,4.0,8.5,0.0,3.0,0.0,6.88,23.0,1.23,12.69,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.883720930232558,23.0,12.686567164179104,1.2307692307692308,0.0
Monde Boromon cookies original flavor,PT. Monde Mahkota Biskuit,0.0,80.0,0.0,18.0,0.0,0.0,10.0,0.0,3.72,0.0,5.54,0.0,0.67,0.0,1.0,0.0,6.0,4.0,0.0,0.0,3.7209302325581395,0.0,0.0,5.538461538461538,0.0
Keju Lemnos Grated Parmesan,Tidak Diketahui,0.0,38.0,3.3,1.0,5.6,1.0,0.0,0.0,1.77,5.5,0.31,8.36,0.0,0.0,0.0,6.0,0.0,2.0,9.0,0.0,1.7674418604651163,5.5,8.35820895522388,0.3076923076923077,2.0
Good Day Mocacinno,PT. Santos jaya abadi,1.0,20.0,1.0,16.0,2.0,13.0,10.0,1.0,4.19,1.67,4.92,2.99,0.67,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.9302325581395349,1.6666666666666667,2.9850746268656714,4.923076923076923,26.0
kacang garuda roste kacang panggang,PT. GARUDAFOOD PUTRI JAYA,5.0,130.0,5.0,16.0,5.0,0.0,115.0,0.0,6.05,8.33,4.92,7.46,7.67,0.0,8.0,9.0,0.0,0.0,8.0,0.0,6.046511627906977,8.333333333333332,7.462686567164178,4.923076923076923,0.0
Tepung Tales Banten,Tidak Diketahui,5.5,332.0,5.7,76.1,0.6,0.0,7.0,12.2,15.44,9.5,23.42,0.9,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.441860465116278,9.5,0.8955223880597015,23.415384615384614,0.0
Coklat Toblerone,PT. Nirwana Lestari,1.0,130.0,1.0,15.0,7.0,15.0,0.0,0.0,6.05,1.67,4.62,10.45,0.0,0.0,0.0,0.0,5.0,7.0,11.0,0.0,6.046511627906977,1.6666666666666667,10.44776119402985,4.615384615384616,30.0
Es Krim Walls Cappuccino,Tidak Diketahui,1.0,70.0,1.0,19.0,8.0,10.0,15.0,1.0,6.98,1.67,5.85,11.94,1.0,30.0,0.0,0.0,0.0,7.0,12.0,0.0,3.255813953488372,1.6666666666666667,11.940298507462686,5.846153846153846,20.0
Cashew,Tidak Diketahui,3.3,553.0,18.22,30.19,31.5,0.0,0.0,3.3,25.72,30.37,9.29,65.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.720930232558135,30.366666666666664,47.01492537313433,9.28923076923077,0.0
Kucai muda (lokio), segar,1.8,1.8,42.0,3.8,7.8,0.6,0.0,22.0,4.9,1.95,6.33,2.4,0.9,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.08372093023255814,70.0,11.641791044776118,1.169230769230769,1.2
Susu kuda, segar,1.8,0.4,40.0,2.0,5.4,1.1,0.0,0.0,0.0,1.86,3.33,1.66,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186046511627907,66.66666666666666,8.059701492537313,0.6153846153846154,2.2
Eskrim cornetto oreo,PT. Andrawina Darma Manunggal Mulya,2.0,240.0,2.0,33.0,11.0,15.0,0.0,2.0,11.16,3.33,10.15,16.42,0.0,0.0,0.0,0.0,11.0,12.0,17.0,0.0,11.162790697674419,3.3333333333333335,16.417910447761194,10.153846153846153,30.0
Keripik Qtela ubi ungu,PT. Indofood CBP Sukses Makmur Tbk.,0.0,100.0,0.0,14.0,5.0,3.0,0.0,0.0,4.65,0.0,4.31,7.46,0.0,0.0,0.0,0.0,5.0,5.0,8.0,0.0,4.651162790697675,0.0,7.462686567164178,4.3076923076923075,6.0
Susu Bear brand gold teh putih,PT. Nestle Indonesia,4.0,70.0,4.0,10.0,2.0,0.0,0.0,0.0,3.26,6.67,3.08,2.99,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,3.255813953488372,6.666666666666667,2.9850746268656714,3.076923076923077,0.0
Es teh tawar,Tidak Diketahui,0.02,2.0,0.02,0.67,0.0,0.0,0.0,0.0,0.09,0.03,0.21,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.09302325581395349,0.03333333333333333,0.0,0.2061538461538462,0.0
susu tango kido rasa banana pudding,Tidak Diketahui,10.0,90.0,10.0,15.0,2.5,0.0,140.0,0.0,4.19,16.67,4.62,3.73,9.33,0.0,10.0,17.0,5.0,0.0,0.0,0.0,4.186046511627907,16.666666666666664,3.731343283582089,4.615384615384616,0.0
Biskuit WRP Everyday chocolate chip,PT.Nutrifood indonesia,2.0,100.0,1.0,11.0,5.0,0.0,0.0,2.0,4.65,1.67,3.38,7.46,0.0,0.0,0.0,0.0,0.0,5.0,8.0,7.0,4.651162790697675,1.6666666666666667,7.462686567164178,3.3846153846153846,0.0
Ampas tahu mentah,Tidak Diketahui,0.6,67.0,5.0,8.1,2.1,0.0,8.0,4.1,3.12,8.33,2.49,3.13,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1162790697674416,8.333333333333332,3.134328358208956,2.4923076923076923,0.0
Anyang, sayur,1.8,1.5,65.25,3.4,10.3,7.9,0.0,290.0,5.4,5.86,5.67,3.17,11.79,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,108.74999999999999,15.37313432835821,1.0461538461538462,15.8
Ikan Banjar, segar,1.8,1.4,65.25,19.4,4.8,0.9,0.0,99.0,0.0,5.16,32.33,1.48,1.34,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.06511627906976744,108.74999999999999,7.164179104477612,5.969230769230769,1.8000000000000003
Misoa,Tidak Diketahui,1.3,345.0,8.5,78.0,2.2,0.0,3064.0,0.5,16.05,14.17,24.0,3.28,204.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.046511627906977,14.166666666666666,3.2835820895522394,24.0,0.0
Ares,sayur,1.8,3.0,65.25,0.9,11.2,7.2,0.0,1413.0,4.7,5.26,1.5,3.45,10.75,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,108.74999999999999,16.71641791044776,0.27692307692307694,14.400000000000002
biskuit Lotte choco pie,PT. Lotte Indonesia,1.0,120.0,1.0,19.0,4.5,10.0,0.0,0.0,5.58,1.67,5.85,6.72,0.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,5.5813953488372094,1.6666666666666667,6.7164179104477615,5.846153846153846,20.0
Srikaya ketan,Tidak Diketahui,0.8,265.0,2.7,49.1,6.4,0.0,0.0,0.0,12.33,4.5,15.11,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.325581395348838,4.500000000000001,9.55223880597015,15.107692307692307,0.0
Dairy queen oreo cookie blizzard,Tidak Diketahui,1.0,567.5,15.0,81.80000000000001,29.0,15.0,0.0,1.0,36.28,25.0,36.0,43.28,0.0,0.0,0.0,0.0,36.0,37.0,44.0,0.0,26.395348837209305,25.0,43.28358208955223,25.169230769230772,30.0
Puffies Soes Crunchy Cheese,Tidak Diketahui,1.0,30.0,2.0,6.0,6.0,0.0,120.0,1.0,4.19,3.33,1.85,8.96,8.0,25.0,8.0,0.0,0.0,0.0,9.0,0.0,1.3953488372093024,3.3333333333333335,8.955223880597014,1.8461538461538463,0.0
Pocky double choco,PT. Glico Indonesia,4.0,240.0,4.0,29.0,12.0,9.0,0.0,0.0,11.16,6.67,8.92,17.91,0.0,0.0,0.0,0.0,9.0,12.0,18.0,0.0,11.162790697674419,6.666666666666667,17.91044776119403,8.923076923076923,18.0
Mie sedap instan kari spesial,Tidak Diketahui,3.0,130.0,8.0,47.0,14.0,3.0,1060.0,3.0,16.28,13.33,14.46,20.9,70.67,0.0,71.0,0.0,0.0,0.0,0.0,0.0,6.046511627906977,13.333333333333334,20.8955223880597,14.461538461538462,6.0
Jasjus Rasa Lemon,PT. Karunia Alam Segar,0.0,25.0,0.0,6.0,0.0,5.0,15.0,0.0,1.16,0.0,1.85,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.1627906976744187,0.0,0.0,1.8461538461538463,10.0
Telur ayam kampung, segar,1.8,0.9,65.25,10.8,1.2,14.0,0.0,190.0,0.0,8.09,18.0,0.37,20.9,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,108.74999999999999,1.791044776119403,3.323076923076923,28.000000000000004
Sagu rendang,Tidak Diketahui,1.0,364.0,0.1,81.80000000000001,0.2,0.0,42.0,1.9,16.93,0.17,27.85,0.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.930232558139537,0.16666666666666669,0.2985074626865672,25.169230769230772,0.0
Silverqueen Crispy with Milk Chocolate,PT. Perusahaan Industri Ceres,4.0,170.0,4.0,15.0,10.0,11.0,35.0,0.0,7.91,6.67,4.62,14.93,2.33,0.0,0.0,7.0,0.0,8.0,15.0,0.0,7.906976744186046,6.666666666666667,14.925373134328357,4.615384615384616,22.0
Sukun tua,Tidak Diketahui,1.0,126.0,1.6,24.5,0.2,0.0,25.0,1.5,5.86,2.67,7.54,0.3,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8604651162790695,2.666666666666667,0.2985074626865672,7.538461538461538,0.0
Kacang belimbing (kecipir), kering,1.8,4.2,65.25,34.4,31.5,15.0,0.0,37.0,10.7,18.6,57.33,10.49,25.22,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.19534883720930232,108.74999999999999,47.01492537313433,10.584615384615384,30.0
Lapis legit,Tidak Diketahui,0.9,389.0,6.6,55.5,15.7,0.0,0.0,0.5,18.09,11.0,17.08,23.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.093023255813954,11.0,23.43283582089552,17.076923076923077,0.0
Wijen,mentah,1.8,5.8,65.25,19.3,18.1,15.0,0.0,18.0,3.6,26.42,32.17,5.57,76.27,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2697674418604651,108.74999999999999,27.01492537313433,5.938461538461539,30.0
Susu Ultra Milk Rasa Stroberi,"PT. Ultrajaya Milk Industry, Tbk",6.0,30.0,6.0,22.0,3.5,15.0,50.0,0.0,6.51,10.0,6.77,5.22,3.33,13.0,0.0,10.0,0.0,0.0,0.0,0.0,1.3953488372093024,10.0,5.223880597014925,6.769230769230769,30.0
Agar-agar double swallow sun,Tidak Diketahui,6.0,25.0,0.0,6.0,0.0,0.0,10.0,6.0,1.16,0.0,1.85,0.0,0.67,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.1627906976744187,0.0,0.0,1.8461538461538463,0.0
Cocoa powder Van Houten,PT. Ceres Bandung,6.0,120.0,6.0,15.0,4.0,0.0,0.0,0.0,5.58,10.0,4.62,5.97,0.0,0.0,0.0,10.0,0.0,6.0,6.0,0.0,5.5813953488372094,10.0,5.970149253731343,4.615384615384616,0.0
Jambu bool, segar,1.8,0.8,49.0,2.3,9.6,0.2,0.0,1.0,3.5,2.28,3.83,2.95,0.3,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0372093023255814,81.66666666666667,14.328358208955224,0.7076923076923076,0.4
Tiwul,Tidak Diketahui,1.6,353.0,2.4,81.80000000000001,1.1,0.0,5.0,6.5,16.42,4.0,25.66,1.64,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41860465116279,4.0,1.6417910447761197,25.169230769230772,0.0
Nissin Longer Stick Biscuits,Tidak Diketahui,2.0,50.0,2.0,21.0,6.0,5.0,85.0,0.0,6.98,3.33,6.46,8.96,5.67,20.0,0.0,0.0,0.0,7.0,9.0,0.0,2.3255813953488373,3.3333333333333335,8.955223880597014,6.461538461538462,10.0
Nasi coklat,Tidak Diketahui,2.3,112.0,2.3,23.5,0.8,0.0,0.0,0.0,5.21,3.83,7.23,1.19,0.0,0.0,0.0,4.0,8.0,6.0,0.0,0.0,5.209302325581396,3.833333333333333,1.1940298507462688,7.230769230769231,0.0
Chicki Taro Net rasa BBQ,PT. Putra Taro Paloma,1.0,90.0,1.0,15.0,2.5,0.0,200.0,0.0,4.19,1.67,4.62,3.73,13.33,0.0,14.0,0.0,5.0,5.0,0.0,0.0,4.186046511627907,1.6666666666666667,3.731343283582089,4.615384615384616,0.0
Saladstop Jai Ho,Tidak Diketahui,7.1,324.9,22.3,28.3,14.3,8.4,355.3,7.1,15.11,37.17,8.71,21.34,23.69,0.0,24.0,38.0,0.0,0.0,0.0,24.0,15.111627906976743,37.16666666666667,21.343283582089555,8.707692307692309,16.8
Chocodrink,PT. Karunia Alam Segar,2.0,20.0,2.0,23.0,2.5,15.0,100.0,0.0,5.58,3.33,7.08,3.73,6.67,0.0,7.0,0.0,8.0,6.0,0.0,0.0,0.9302325581395349,3.3333333333333335,3.731343283582089,7.076923076923077,30.0
Asam masak pohon, segar,1.8,2.7,65.25,2.8,31.5,0.6,0.0,9.0,1.2,12.42,4.67,19.23,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.12558139534883722,108.74999999999999,47.01492537313433,0.8615384615384615,1.2
Bayam rebus,Tidak Diketahui,1.0,23.0,1.2,3.7,0.6,0.0,16.0,1.1,1.07,2.0,1.14,0.9,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0697674418604652,2.0,0.8955223880597015,1.1384615384615386,0.0
Kelio telur, masakan,1.8,1.4,65.25,10.6,9.7,12.4,0.0,540.0,0.0,8.98,17.67,2.98,18.51,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06511627906976744,108.74999999999999,14.477611940298507,3.2615384615384615,24.8
Tahu,Tidak Diketahui,1.4,80.0,10.9,0.8,4.7,0.0,2.0,0.1,3.72,18.17,0.25,7.01,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7209302325581395,18.166666666666668,7.014925373134329,0.24615384615384617,0.0
Sariroti roti tawar double soft,PT. Nippon Indosari corporindo Tbk,3.0,140.0,4.0,23.0,3.0,1.0,105.0,3.0,6.51,6.67,7.08,4.48,7.0,0.0,7.0,0.0,8.0,0.0,0.0,10.0,6.511627906976744,6.666666666666667,4.477611940298507,7.076923076923077,2.0
Mcdonald Triple cheeseburger,PT.Rekso Nasional Food,2.0,520.0,32.0,36.0,28.0,7.0,0.0,2.0,24.19,53.33,11.08,41.79,0.0,0.0,0.0,54.0,0.0,25.0,42.0,0.0,24.186046511627907,53.333333333333336,41.7910447761194,11.076923076923077,14.000000000000002
Sagu singkong kering,Tidak Diketahui,0.3,362.0,0.5,81.80000000000001,0.3,0.0,0.0,0.0,16.84,0.83,26.74,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.837209302325583,0.8333333333333334,0.44776119402985076,25.169230769230772,0.0
Indomie Hype Abis Seblak Hot Jeletot,Tidak Diketahui,7.0,360.0,7.0,44.0,17.0,0.0,1190.0,0.0,16.74,11.67,13.54,25.37,79.33,0.0,80.0,0.0,0.0,17.0,26.0,0.0,16.74418604651163,11.666666666666666,25.37313432835821,13.538461538461538,0.0
Monde Boromon Cookies milk flavour,PT. Monde Mahkota Biskuit,0.0,0.0,0.0,18.0,0.0,5.0,10.0,0.0,3.72,0.0,5.54,0.0,0.67,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538461538461538,10.0
Frisian flag belgian chocolate low fat,PT. Frisian Flag Indonesia,7.0,150.0,7.0,25.0,2.5,15.0,100.0,0.0,6.98,11.67,7.69,3.73,6.67,0.0,0.0,12.0,8.0,7.0,0.0,0.0,6.976744186046512,11.666666666666666,3.731343283582089,7.6923076923076925,30.0
Subway classic tuna sandwich,Tidak Diketahui,2.0,470.0,20.0,41.0,25.0,5.0,0.0,2.0,21.86,33.33,12.62,37.31,0.0,0.0,0.0,34.0,0.0,22.0,38.0,0.0,21.86046511627907,33.33333333333333,37.3134328358209,12.615384615384615,10.0
Eskrim Magnum classic,PT. Andrawina Darma Manunggal Mulya,4.0,240.0,3.0,30.0,13.0,15.0,0.0,4.0,11.16,5.0,9.23,19.4,0.0,0.0,0.0,0.0,0.0,12.0,20.0,14.0,11.162790697674419,5.0,19.402985074626866,9.230769230769232,30.0
Keripik tempe,Tidak Diketahui,2.3,567.5,12.1,41.7,31.5,0.0,0.0,2.2,27.02,20.17,12.83,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.395348837209305,20.166666666666664,47.01492537313433,12.830769230769231,0.0
Susu Bubuk,Tidak Diketahui,5.7,513.0,24.6,36.2,30.0,0.0,380.0,0.0,23.86,41.0,11.14,44.78,25.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86046511627907,41.0,44.776119402985074,11.138461538461538,0.0
Jangang bintatoeng, masakan,1.8,2.4,65.25,5.3,16.5,2.2,0.0,482.0,0.0,4.98,8.83,5.08,3.28,32.13,0.0,0.0,0.0,0.0,0.0,0.0,0.11162790697674418,108.74999999999999,24.62686567164179,1.6307692307692307,4.4
Golden Farm french fries,PT. Sukanda djaya,3.0,170.0,3.0,29.0,4.5,0.0,0.0,0.0,7.91,5.0,8.92,6.72,0.0,0.0,0.0,0.0,9.0,8.0,7.0,0.0,7.906976744186046,5.0,6.7164179104477615,8.923076923076923,0.0
Telur ayam ras bagian kuning, segar,1.8,1.7,65.25,16.3,0.7,15.0,0.0,111.0,0.0,16.51,27.17,0.22,47.61,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.07906976744186046,108.74999999999999,1.044776119402985,5.015384615384615,30.0
Ayam,hati,1.8,100.0,1.5,81.80000000000001,27.4,1.6,16.1,0.0,1068.0,0.0,12.14,45.67,0.49,24.03,71.2,0.0,0.0,0.0,0.0,0.0,4.651162790697675,2.5,40.8955223880597,25.169230769230772,3.2
Bakso ikan,Tidak Diketahui,11.27,107.0,11.27,11.72,1.23,0.0,255.0,0.0,4.98,18.78,3.61,1.84,17.0,0.0,17.0,19.0,0.0,5.0,0.0,0.0,4.976744186046512,18.78333333333333,1.835820895522388,3.6061538461538465,0.0
Yogurt frozen pinkberry (Medium),Tidak Diketahui,0.0,240.0,9.0,50.0,0.0,15.0,0.0,0.0,11.16,15.0,15.38,0.0,0.0,0.0,0.0,15.0,16.0,12.0,0.0,0.0,11.162790697674419,15.0,0.0,15.384615384615385,30.0
PRONAS Classic chunky corned beef (340 g),PT. CANNING INDONESIAN PRODUCTS,2.0,70.0,8.0,2.0,3.5,0.0,410.0,2.0,3.26,13.33,0.62,5.22,27.33,8.0,28.0,14.0,0.0,0.0,0.0,0.0,3.255813953488372,13.333333333333334,5.223880597014925,0.6153846153846154,0.0
Sayur lebui,Tidak Diketahui,0.9,64.0,2.1,12.5,0.6,0.0,124.0,5.7,2.98,3.5,3.85,0.9,8.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9767441860465116,3.5000000000000004,0.8955223880597015,3.8461538461538463,0.0
Indomie rasa soto lamongan,PT. Indofood CBP Sukses Makmur Tbk.,6.0,130.0,10.0,48.0,14.0,4.0,1030.0,6.0,16.74,16.67,14.77,20.9,68.67,35.0,69.0,0.0,0.0,0.0,21.0,0.0,6.046511627906977,16.666666666666664,20.8955223880597,14.76923076923077,8.0
Jali, mentah,1.8,1.0,65.25,11.0,31.5,4.0,0.0,24.0,3.1,15.07,18.33,18.77,5.97,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,108.74999999999999,47.01492537313433,3.3846153846153846,8.0
Elle vire yogurt,PT. Sukanda djaya,0.4,90.0,2.3,13.0,3.1,11.0,0.0,0.4,4.19,3.83,4.0,4.63,0.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,4.186046511627907,3.833333333333333,4.626865671641791,4.0,22.0
Markisa squash,Tidak Diketahui,0.2,217.0,2.5,49.6,1.0,0.0,14.0,0.0,10.09,4.17,15.26,1.49,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.093023255813954,4.166666666666666,1.4925373134328357,15.261538461538462,0.0
Putu sopa,Tidak Diketahui,0.8,215.0,3.3,41.1,4.1,0.0,0.0,0.0,10.0,5.5,12.65,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.5,6.119402985074626,12.646153846153846,0.0
pop mie rasa soto ayam dengan nasi,PT. Indofood CBP Sukses Makmur Tbk.,3.0,250.0,7.0,48.0,15.0,5.0,1320.0,3.0,11.63,11.67,14.77,22.39,88.0,0.0,88.0,0.0,15.0,0.0,23.0,0.0,11.627906976744185,11.666666666666666,22.388059701492537,14.76923076923077,10.0
Geblek,Tidak Diketahui,1.4,195.0,0.4,44.4,1.7,0.0,353.0,3.6,9.07,0.67,13.66,2.54,23.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.069767441860465,0.6666666666666667,2.5373134328358207,13.661538461538461,0.0
Agar-agar swallow globe brand,Tidak Diketahui,8.0,20.0,0.0,8.0,0.0,0.0,0.0,8.0,0.93,0.0,2.46,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.9302325581395349,0.0,0.0,2.4615384615384617,0.0
Permen Xylitol fresh mint,Tidak Diketahui,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.47,0.0,0.92,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.46511627906976744,0.0,0.0,0.9230769230769231,0.0
Gambas (oyong), segar,1.8,0.4,19.0,0.8,4.1,0.2,0.0,23.0,1.3,0.88,1.33,1.26,0.3,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0186046511627907,31.666666666666664,6.119402985074626,0.24615384615384617,0.4
Nasi tim,Tidak Diketahui,0.2,120.0,3.4,26.0,0.4,0.0,0.0,0.5,5.58,5.67,8.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5813953488372094,5.666666666666666,0.5970149253731344,8.0,0.0
Sei reuboh, masakan,1.8,2.2,65.25,11.2,11.7,15.0,0.0,677.0,0.0,22.05,18.67,3.6,63.43,45.13,0.0,0.0,0.0,0.0,0.0,0.0,0.10232558139534884,108.74999999999999,17.46268656716418,3.446153846153846,30.0
Buah merah,Tidak Diketahui,0.4,87.0,2.6,13.1,2.7,0.0,110.0,4.0,4.05,4.33,4.03,4.03,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.046511627906977,4.333333333333334,4.029850746268656,4.030769230769231,0.0
Subway steak and cheese sandwich,Tidak Diketahui,2.0,360.0,24.0,43.0,10.0,5.0,0.0,2.0,16.74,40.0,13.23,14.93,0.0,0.0,0.0,40.0,0.0,17.0,15.0,0.0,16.74418604651163,40.0,14.925373134328357,13.230769230769232,10.0
Beras hitam, mentah,1.8,0.9,65.25,8.0,31.5,1.3,0.0,15.0,20.1,16.33,13.33,23.66,1.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,108.74999999999999,47.01492537313433,2.4615384615384617,2.6
Apang kukus, kue,1.8,0.5,65.25,3.0,31.5,0.3,0.0,0.0,0.0,9.4,5.0,14.37,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,108.74999999999999,47.01492537313433,0.9230769230769231,0.6
Talas viqueque, segar,1.8,1.2,65.25,1.8,25.9,0.5,0.0,1.0,8.6,5.35,3.0,7.97,0.75,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.05581395348837209,108.74999999999999,38.656716417910445,0.5538461538461539,1.0
Indofood Kecap Manis (135 ml),Tidak Diketahui,0.0,45.0,0.0,11.0,0.0,9.0,240.0,0.0,2.09,0.0,3.38,0.0,16.0,0.0,16.0,0.0,4.0,3.0,0.0,0.0,2.0930232558139537,0.0,0.0,3.3846153846153846,18.0
Tanderloin,Tidak Diketahui,20.53,151.0,20.53,0.01,7.63,0.0,0.0,0.0,7.02,34.22,0.0,11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.023255813953488,34.21666666666667,11.388059701492537,0.003076923076923077,0.0
Golden Farm frozen pea,PT. Sukanda djaya,7.0,90.0,7.0,12.0,1.0,3.0,0.0,0.0,4.19,11.67,3.69,1.49,0.0,0.0,0.0,12.0,4.0,5.0,0.0,0.0,4.186046511627907,11.666666666666666,1.4925373134328357,3.6923076923076925,6.0
White Anchovy Powder,Tidak Diketahui,3.0,15.0,3.0,0.0,0.0,0.0,70.0,0.0,0.7,5.0,0.0,0.0,4.67,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.6976744186046512,5.0,0.0,0.0,0.0
